ID,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Ever Renovated,Years Since Renovation
1432900240,205000.0,3,1.0,1610.0,8579.0,1.0,No,0,Good,7,1010.0,600,56,98058.0,47.4563,-122.171,1610.0,8579,40.124805295477756,10189.0,2016,5,31,No,0
6140100875,420000.0,3,1.0,1060.0,8097.0,1.0,No,0,Good,7,940.0,120,95,98133.0,47.7144,-122.351,1560.0,7940,32.55764119219941,9157.0,2016,4,30,No,0
6071600370,500000.0,4,2.25,2030.0,8517.0,1.0,No,0,Good,8,1380.0,650,57,98006.0,47.5495,-122.174,2230.0,8824,45.05552130427524,10547.0,2016,2,29,No,0
1526069017,921500.0,4,2.5,3670.0,315374.0,2.0,No,0,Good,9,3670.0,0,24,98077.0,47.7421,-122.026,2840.0,87991,60.58052492344384,319044.0,2017,12,31,No,0
809001525,890000.0,4,1.0,2550.0,4000.0,2.0,No,0,Fair,8,2370.0,180,113,98109.0,47.6354,-122.353,2200.0,4000,50.49752469181039,6550.0,2017,6,30,No,0
3224079105,430000.0,2,2.5,2420.0,60984.0,2.0,No,0,Fair,7,2420.0,0,11,98027.0,47.5262,-121.943,1940.0,193842,49.193495504995376,63404.0,2017,8,31,No,0
8075400570,258000.0,5,2.0,2260.0,12500.0,1.0,No,0,Good,8,1130.0,1130,58,98032.0,47.3887,-122.286,1360.0,18000,47.53945729601885,14760.0,2017,10,31,No,0
1994200024,511000.0,3,1.0,1430.0,3455.0,1.0,No,0,Fair,7,980.0,450,71,98103.0,47.6873,-122.336,1450.0,4599,37.815340802378074,4885.0,2017,11,30,No,0
3362900810,532170.0,3,2.0,1360.0,3090.0,2.0,No,0,Fair,8,1360.0,0,28,98103.0,47.6838,-122.353,1500.0,3090,36.87817782917155,4450.0,2017,8,31,No,0
1324300398,560000.0,3,1.0,1110.0,5000.0,1.5,No,0,Fair,7,1110.0,0,71,98107.0,47.655,-122.359,1420.0,5000,33.31666249791537,6110.0,2016,4,30,No,0
537000445,282950.0,3,1.0,1250.0,8200.0,1.0,No,0,Good,7,1250.0,0,64,98003.0,47.3255,-122.304,1680.0,8633,35.35533905932738,9450.0,2016,3,31,No,0
7855801670,1129575.0,4,3.25,5180.0,19850.0,2.0,No,3,Fair,10,3540.0,1640,12,98006.0,47.562,-122.162,3160.0,9750,71.97221686178632,25030.0,2016,4,30,No,0
7920100045,350000.0,1,1.0,700.0,5100.0,1.0,No,0,Fair,7,700.0,0,76,98115.0,47.679,-122.3,1010.0,5100,26.457513110645905,5800.0,2017,5,31,No,0
8960000030,215000.0,3,1.0,1180.0,7669.0,1.0,No,0,Good,7,1180.0,0,51,98058.0,47.4479,-122.176,1190.0,7669,34.351128074635334,8849.0,2017,7,31,No,0
6388930390,650000.0,5,3.5,3960.0,25245.0,2.0,No,0,Fair,9,2500.0,1460,22,98056.0,47.525,-122.172,2640.0,13675,62.928530890209096,29205.0,2017,11,30,No,0
8731900200,320000.0,4,2.75,2640.0,7500.0,1.0,No,0,Fair,8,1620.0,1020,51,98023.0,47.3135,-122.369,1980.0,7875,51.38093031466052,10140.0,2017,8,31,No,0
8029200135,247000.0,3,2.0,1270.0,7198.0,1.5,No,0,Fair,7,1270.0,0,102,98022.0,47.2086,-121.996,1160.0,7198,35.63705936241092,8468.0,2017,11,30,Yes,4
1081200350,320000.0,4,1.75,1760.0,11180.0,1.0,No,0,Good,8,1760.0,0,50,98059.0,47.4715,-122.118,1730.0,11180,41.95235392680606,12940.0,2017,10,31,No,0
84000105,255000.0,5,2.25,2060.0,8632.0,1.0,No,0,Fair,7,1030.0,1030,56,98146.0,47.4877,-122.335,1010.0,11680,45.387222871640866,10692.0,2017,5,31,No,0
3756500060,438000.0,3,1.75,1780.0,9660.0,1.0,No,0,Fair,7,1780.0,0,56,98034.0,47.7171,-122.193,1200.0,9660,42.190046219457976,11440.0,2016,3,31,No,0
7215720160,900000.0,3,2.5,3400.0,16603.0,2.0,No,0,Fair,10,3400.0,0,18,98075.0,47.6012,-122.023,3400.0,12601,58.309518948453004,20003.0,2016,3,31,No,0
3574800520,441000.0,3,2.75,1910.0,7280.0,1.0,No,0,Fair,7,1160.0,750,39,98034.0,47.7319,-122.224,1710.0,8152,43.70354676682432,9190.0,2017,6,30,No,0
2617300160,420000.0,3,2.0,2020.0,38332.0,1.0,No,0,Good,7,1010.0,1010,43,98027.0,47.4582,-122.023,2110.0,36590,44.94441010848846,40352.0,2017,8,31,No,0
2558660270,370000.0,3,1.75,1580.0,7000.0,1.0,No,0,Fair,7,1180.0,400,42,98034.0,47.7209,-122.168,1640.0,7500,39.74921382870358,8580.0,2017,12,31,No,0
2009000370,269950.0,2,1.75,1340.0,7250.0,1.0,No,0,Excellent,5,700.0,640,69,98198.0,47.408,-122.327,1830.0,9750,36.60601043544625,8590.0,2016,2,29,No,0
1836980160,807100.0,4,2.5,2680.0,4499.0,2.0,No,0,Fair,9,2680.0,0,19,98006.0,47.565,-122.125,2920.0,4500,51.76871642217914,7179.0,2016,3,31,No,0
1755700060,371500.0,3,2.0,1370.0,8336.0,1.0,No,0,Excellent,7,1370.0,0,54,98133.0,47.7458,-122.331,1770.0,7288,37.013511046643494,9706.0,2017,6,30,No,0
4330600435,284000.0,3,1.75,1560.0,21000.0,1.0,No,0,Fair,7,1560.0,0,64,98166.0,47.4776,-122.337,1070.0,7920,39.496835316262995,22560.0,2016,3,31,No,0
9542800700,272000.0,3,1.75,2160.0,7140.0,1.0,No,0,Good,7,1670.0,490,40,98023.0,47.3026,-122.374,1930.0,7350,46.475800154489,9300.0,2016,1,31,No,0
1999700045,313000.0,3,1.5,1340.0,7912.0,1.5,No,0,Fair,7,1340.0,0,63,98133.0,47.7658,-122.339,1480.0,7940,36.60601043544625,9252.0,2017,5,31,No,0
1762600070,917500.0,4,2.5,3880.0,35003.0,2.0,No,0,Fair,10,2570.0,1310,34,98033.0,47.6477,-122.182,3740.0,35230,62.289646009589745,38883.0,2016,1,31,No,0
1687900520,673000.0,4,2.25,2590.0,8190.0,2.0,No,0,Good,8,2590.0,0,38,98006.0,47.5619,-122.125,2260.0,8335,50.89204259999789,10780.0,2017,9,30,No,0
7234600798,425000.0,3,2.5,1120.0,1100.0,2.0,No,0,Fair,8,820.0,300,10,98122.0,47.6106,-122.31,1590.0,1795,33.46640106136302,2220.0,2016,2,29,No,0
3881900445,399950.0,5,2.75,1970.0,5400.0,1.0,No,0,Fair,7,1320.0,650,32,98144.0,47.5868,-122.308,1280.0,2150,44.384682042344295,7370.0,2017,7,31,No,0
2254502445,385000.0,3,1.0,1220.0,4800.0,1.0,No,0,Fair,6,1220.0,0,117,98122.0,47.6101,-122.307,1200.0,4800,34.92849839314596,6020.0,2017,5,31,No,0
5437810320,269950.0,3,1.5,1950.0,7560.0,1.0,No,2,Good,7,1320.0,630,43,98022.0,47.1976,-121.999,1950.0,8941,44.15880433163923,9510.0,2017,11,30,No,0
9158100075,330000.0,2,1.0,1350.0,8220.0,1.0,No,0,Fair,7,1060.0,290,69,98177.0,47.7224,-122.358,1540.0,8280,36.742346141747674,9570.0,2016,1,31,No,0
3830630310,260000.0,3,2.5,1670.0,5797.0,2.0,No,0,Fair,7,1670.0,0,30,98030.0,47.3505,-122.179,1670.0,6183,40.8656334834051,7467.0,2017,7,31,No,0
8123100045,470000.0,4,3.0,2380.0,5125.0,1.5,No,0,Good,7,1680.0,700,93,98126.0,47.5384,-122.376,1410.0,5375,48.78524367060187,7505.0,2016,4,30,No,0
3127200041,589000.0,4,3.0,2440.0,9600.0,2.0,No,0,Excellent,7,2440.0,0,57,98034.0,47.7044,-122.2,2290.0,9600,49.39635614091387,12040.0,2017,6,30,No,0
6661200320,163500.0,2,1.5,1050.0,3419.0,2.0,No,0,Fair,7,1050.0,0,22,98038.0,47.3848,-122.039,1050.0,3417,32.4037034920393,4469.0,2017,7,31,No,0
11510310,835000.0,4,2.75,3130.0,13412.0,2.0,No,0,Fair,9,2140.0,990,25,98052.0,47.6993,-122.102,2260.0,9984,55.94640292279746,16542.0,2017,9,30,No,0
825059270,1100000.0,5,3.0,4090.0,12850.0,1.0,No,2,Good,10,2090.0,2000,32,98033.0,47.6627,-122.188,2540.0,10270,63.953107821277925,16940.0,2017,11,30,No,0
8731951370,269000.0,4,1.75,1490.0,10000.0,1.0,No,0,Good,8,1100.0,390,49,98023.0,47.3099,-122.379,2190.0,8910,38.600518131237564,11490.0,2016,4,30,No,0
1954440060,560000.0,3,2.5,1900.0,8744.0,2.0,No,0,Fair,8,1900.0,0,31,98074.0,47.62,-122.043,2030.0,8744,43.58898943540674,10644.0,2017,5,31,No,0
2264500350,615000.0,4,1.0,1330.0,2400.0,1.5,No,0,Good,6,1330.0,0,117,98103.0,47.65,-122.34,1330.0,4400,36.46916505762094,3730.0,2016,4,30,No,0
1115810060,585188.0,3,2.25,2230.0,10026.0,1.0,No,0,Fair,8,1430.0,800,43,98052.0,47.6647,-122.153,2230.0,9340,47.22287581247038,12256.0,2017,12,31,No,0
9477200200,305000.0,3,1.75,1650.0,9480.0,1.0,No,0,Fair,7,1220.0,430,41,98034.0,47.726,-122.191,1540.0,8400,40.620192023179804,11130.0,2017,8,31,No,0
1432600560,166950.0,3,1.0,1190.0,8820.0,1.0,No,0,Fair,6,1190.0,0,59,98058.0,47.4616,-122.184,1230.0,7980,34.49637662132068,10010.0,2017,11,30,No,0
2287000060,799000.0,3,2.5,2140.0,9897.0,1.0,No,0,Good,8,2140.0,0,59,98040.0,47.5505,-122.219,2680.0,10083,46.26013402488151,12037.0,2017,9,30,No,0
3663500060,400000.0,3,2.5,2180.0,7508.0,1.0,No,0,Good,7,1420.0,760,56,98133.0,47.7606,-122.336,1900.0,7818,46.69047011971501,9688.0,2017,6,30,No,0
3996900125,230000.0,3,1.0,1060.0,10228.0,1.0,No,0,Fair,7,1060.0,0,70,98155.0,47.7481,-122.3,1570.0,10228,32.55764119219941,11288.0,2017,12,31,No,0
7796450200,256883.0,3,2.5,1690.0,5025.0,2.0,No,0,Fair,8,1690.0,0,15,98023.0,47.2779,-122.347,2550.0,5001,41.10960958218893,6715.0,2017,5,31,No,0
7549802535,423000.0,4,2.0,1970.0,6480.0,1.5,No,0,Excellent,7,1130.0,840,98,98108.0,47.5511,-122.312,1500.0,6480,44.384682042344295,8450.0,2017,11,30,No,0
3278600320,465000.0,3,2.5,2150.0,4084.0,2.0,No,0,Fair,8,2150.0,0,11,98126.0,47.5488,-122.372,1750.0,2385,46.36809247747852,6234.0,2017,7,31,No,0
2824079053,440000.0,3,2.5,1910.0,66211.0,2.0,No,0,Fair,7,1910.0,0,21,98024.0,47.5385,-121.911,2330.0,67268,43.70354676682432,68121.0,2016,1,31,No,0
1222069094,385000.0,3,1.75,1350.0,155073.0,1.0,No,0,Good,7,1350.0,0,49,98038.0,47.4058,-121.994,1560.0,50965,36.742346141747674,156423.0,2017,10,31,No,0
3542300060,210000.0,3,1.0,860.0,11725.0,1.0,No,0,Good,6,860.0,0,75,98056.0,47.5093,-122.184,1300.0,9514,29.32575659723036,12585.0,2016,3,31,No,0
2222059065,297000.0,3,2.5,1940.0,14952.0,2.0,No,0,Fair,8,1940.0,0,24,98042.0,47.3777,-122.165,2030.0,10450,44.04543109109048,16892.0,2017,11,30,No,0
7551300060,470000.0,3,1.0,1010.0,5000.0,1.0,No,0,Fair,7,1010.0,0,66,98107.0,47.675,-122.394,1680.0,5000,31.78049716414141,6010.0,2017,7,31,No,0
100600550,226500.0,3,1.5,1300.0,7370.0,1.0,No,0,Good,7,900.0,400,42,98023.0,47.3025,-122.37,1430.0,7500,36.05551275463989,8670.0,2017,8,31,No,0
3211100860,274250.0,3,1.0,910.0,8450.0,1.0,No,0,Good,6,910.0,0,56,98059.0,47.4787,-122.158,1400.0,8040,30.166206257996713,9360.0,2016,3,31,No,0
3456000310,840000.0,4,1.75,2480.0,11010.0,1.0,No,0,Good,9,1630.0,850,52,98040.0,47.5378,-122.219,2770.0,10744,49.79959839195493,13490.0,2017,8,31,No,0
9526600140,677900.0,3,2.5,2440.0,4587.0,2.0,No,0,Fair,8,2440.0,0,8,98052.0,47.7073,-122.114,2750.0,4587,49.39635614091387,7027.0,2017,9,30,No,0
7465900060,425000.0,3,1.0,1010.0,5864.0,1.0,No,0,Fair,7,1010.0,0,103,98116.0,47.5733,-122.381,1290.0,5000,31.78049716414141,6874.0,2016,2,29,No,0
1222000055,180250.0,2,0.75,900.0,9600.0,1.0,No,0,Fair,6,900.0,0,77,98166.0,47.4604,-122.339,1250.0,14280,30.0,10500.0,2017,11,30,No,0
6300000550,464000.0,6,3.0,2300.0,3404.0,2.0,No,0,Fair,7,1600.0,700,98,98133.0,47.7067,-122.343,1560.0,1312,47.958315233127195,5704.0,2017,7,31,Yes,23
2310030510,320000.0,4,2.25,1550.0,7579.0,2.0,No,0,Fair,8,1550.0,0,25,98038.0,47.354,-122.047,1630.0,6397,39.370039370059054,9129.0,2016,4,30,No,0
1025049114,625504.0,3,2.25,1270.0,1566.0,2.0,No,0,Fair,8,1060.0,210,4,98105.0,47.6647,-122.284,1160.0,1327,35.63705936241092,2836.0,2017,7,31,No,0
8677300550,592500.0,4,2.5,2240.0,12032.0,1.0,No,0,Fair,9,2240.0,0,35,98074.0,47.6143,-122.017,2520.0,12368,47.32863826479693,14272.0,2017,5,31,No,0
4014400292,465000.0,3,2.5,2714.0,17936.0,2.0,No,0,Fair,9,2714.0,0,13,98001.0,47.3185,-122.275,2590.0,18386,52.09606511052442,20650.0,2016,1,31,No,0
1102000196,477000.0,4,2.75,1720.0,6270.0,2.0,No,0,Fair,8,1720.0,0,40,98118.0,47.5458,-122.268,2130.0,8700,41.47288270665544,7990.0,2017,5,31,No,0
257000138,280000.0,2,1.0,850.0,16400.0,1.0,No,0,Fair,6,850.0,0,95,98168.0,47.4889,-122.299,1100.0,14459,29.154759474226502,17250.0,2016,1,31,No,0
46100204,1129575.0,5,3.0,3300.0,33474.0,1.0,No,3,Fair,9,1870.0,1430,61,98040.0,47.5673,-122.21,3836.0,20953,57.445626465380286,36774.0,2016,2,29,Yes,25
1909600046,445838.0,3,2.5,2250.0,5692.0,2.0,No,0,Fair,8,2250.0,0,18,98146.0,47.5133,-122.379,1320.0,5390,47.43416490252569,7942.0,2017,7,31,No,0
1250202145,1070000.0,2,2.25,3900.0,14864.0,1.0,No,3,Fair,8,1950.0,1950,71,98144.0,47.5884,-122.291,2580.0,5184,62.44997998398398,18764.0,2017,8,31,No,0
7611200125,467000.0,2,1.5,1320.0,10800.0,1.0,No,0,Good,8,1320.0,0,71,98177.0,47.7145,-122.367,2120.0,12040,36.3318042491699,12120.0,2017,10,31,No,0
5611500140,686000.0,4,2.5,2760.0,6440.0,2.0,No,0,Fair,10,2760.0,0,19,98075.0,47.5836,-122.026,3070.0,8127,52.53570214625479,9200.0,2017,8,31,No,0
7138000260,279950.0,3,2.0,1750.0,9750.0,1.0,No,0,Fair,7,1350.0,400,57,98198.0,47.398,-122.299,1900.0,10125,41.83300132670378,11500.0,2017,6,30,No,0
626059335,527000.0,4,2.25,2330.0,19436.0,2.0,No,0,Fair,8,2330.0,0,31,98011.0,47.7663,-122.215,1910.0,10055,48.27007354458868,21766.0,2017,9,30,No,0
1922059282,325000.0,3,2.25,2220.0,16020.0,1.0,No,0,Good,8,1780.0,440,52,98030.0,47.3758,-122.217,2080.0,9583,47.11687595755899,18240.0,2017,9,30,No,0
705700390,328000.0,3,2.25,2020.0,8379.0,2.0,No,0,Fair,7,2020.0,0,24,98038.0,47.3828,-122.023,2020.0,8031,44.94441010848846,10399.0,2017,9,30,No,0
7454001200,390000.0,3,2.25,1250.0,7500.0,1.0,No,0,Excellent,7,1250.0,0,76,98146.0,47.5123,-122.373,1280.0,7392,35.35533905932738,8750.0,2017,6,30,No,0
8682281200,479950.0,2,2.0,1510.0,7619.0,1.0,No,0,Fair,8,1510.0,0,13,98053.0,47.7076,-122.013,1640.0,6009,38.8587184554509,,2016,3,31,No,0
7972000200,264950.0,4,2.25,1720.0,9753.0,1.0,No,0,Good,7,1120.0,600,40,98023.0,47.2922,-122.371,1510.0,9753,41.47288270665544,11473.0,2017,5,31,No,0
722059070,235000.0,3,1.0,1430.0,15246.0,1.0,No,0,Good,7,980.0,450,57,98031.0,47.4075,-122.214,1960.0,13068,37.815340802378074,16676.0,2016,1,31,No,0
7202340400,516500.0,3,2.5,1480.0,4729.0,2.0,No,0,Fair,7,1480.0,0,14,98053.0,47.6794,-122.034,2250.0,4729,38.47076812334269,6209.0,2016,3,31,No,0
8096000060,655000.0,2,1.75,1450.0,15798.0,2.0,Yes,4,Fair,7,1230.0,220,103,98166.0,47.4497,-122.375,2030.0,13193,38.07886552931954,17248.0,2016,4,30,Yes,38
2424000060,500000.0,4,2.75,2280.0,15347.0,1.0,No,0,Excellent,7,2280.0,0,58,98059.0,47.5218,-122.164,2280.0,15347,47.74934554525329,17627.0,2017,6,30,No,0
9264902050,315000.0,6,2.75,2940.0,7350.0,1.0,No,0,Fair,8,1780.0,1160,40,98023.0,47.3103,-122.339,2120.0,8236,54.22176684690383,10290.0,2017,11,30,No,0
943100260,213000.0,2,1.0,1000.0,10200.0,1.0,No,0,Fair,6,1000.0,0,57,98024.0,47.5687,-121.899,1150.0,13702,31.622776601683793,11200.0,2017,11,30,No,0
3677400445,475000.0,3,1.5,2480.0,5280.0,1.5,No,0,Excellent,7,1620.0,860,71,98108.0,47.5575,-122.303,2090.0,4800,49.79959839195493,7760.0,2017,9,30,No,0
1762600320,1030000.0,5,4.0,3760.0,28040.0,2.0,No,0,Fair,10,3760.0,0,35,98033.0,47.6489,-122.183,3430.0,35096,61.318838867023565,31800.0,2017,6,30,No,0
4058000060,416000.0,3,2.0,2220.0,94300.0,1.0,No,0,Excellent,7,1640.0,580,42,98010.0,47.3459,-121.95,2070.0,80100,47.11687595755899,96520.0,2016,4,30,No,0
7228500560,410000.0,4,1.0,1970.0,4740.0,1.5,No,0,Fair,7,1670.0,300,114,98122.0,47.6136,-122.303,1510.0,4740,44.384682042344295,6710.0,2016,3,31,Yes,11
326069104,800000.0,3,3.5,3830.0,221284.0,2.0,No,0,Fair,10,3530.0,300,25,98077.0,47.7641,-122.023,2920.0,148539,61.886993787063204,225114.0,2017,7,31,No,0
5152100060,472000.0,6,2.5,4410.0,14034.0,1.0,No,2,Good,9,2350.0,2060,53,98003.0,47.3376,-122.324,2600.0,13988,66.40783086353596,18444.0,2017,5,31,No,0
3584000310,225000.0,3,1.75,1430.0,8505.0,1.0,No,0,Good,7,1430.0,0,50,98003.0,47.3173,-122.319,1190.0,8640,37.815340802378074,9935.0,2017,12,31,No,0
8150100045,210000.0,2,1.0,830.0,6000.0,1.0,No,0,Fair,6,830.0,0,78,98126.0,47.5308,-122.376,830.0,4960,28.809720581775867,6830.0,2017,10,31,No,0
1868901275,455000.0,2,1.0,1430.0,5000.0,1.5,No,0,Okay,7,1430.0,0,93,98115.0,47.6727,-122.299,1450.0,3750,37.815340802378074,6430.0,2016,1,31,No,0
6131600075,225000.0,3,1.0,1300.0,8316.0,1.0,No,0,Good,6,1300.0,0,64,98002.0,47.3221,-122.216,1260.0,8316,36.05551275463989,9616.0,2016,4,30,No,0
9468200125,480000.0,2,1.0,1030.0,3060.0,1.0,No,2,Good,7,790.0,240,100,98103.0,47.6779,-122.353,1390.0,3060,32.09361307176243,4090.0,2017,8,31,No,0
8029510030,363000.0,3,2.5,2740.0,11872.0,2.0,No,0,Fair,9,2740.0,0,28,98023.0,47.3076,-122.395,2570.0,10377,52.3450093132096,14612.0,2016,2,29,No,0
2025069065,1129575.0,4,2.5,3650.0,8354.0,1.0,Yes,4,Fair,9,1830.0,1820,18,98074.0,47.6338,-122.072,3120.0,18841,60.41522986797286,12004.0,2017,9,30,No,0
7899800890,181000.0,2,1.5,720.0,5120.0,1.0,No,0,Fair,6,720.0,0,64,98106.0,47.5218,-122.357,1150.0,2566,26.832815729997478,5840.0,2016,2,29,No,0
3021059276,250000.0,4,2.0,2010.0,7312.0,1.0,No,0,Good,7,2010.0,0,42,98002.0,47.2785,-122.213,2010.0,7650,44.83302354291979,9322.0,2016,3,31,No,0
3797001895,481000.0,3,1.75,1910.0,3000.0,1.0,No,0,Good,6,770.0,790,100,98103.0,47.6846,-122.345,1390.0,3000,,,2016,4,30,No,0
3832710960,260000.0,3,2.0,1810.0,7209.0,1.0,No,0,Good,7,1240.0,570,40,98032.0,47.3656,-122.278,1750.0,7209,42.5440947723653,9019.0,2017,9,30,No,0
1310430400,455000.0,4,2.5,3360.0,7685.0,2.0,No,0,Fair,9,3360.0,0,17,98058.0,47.4369,-122.111,3060.0,6567,57.96550698475775,11045.0,2017,5,31,No,0
1422300030,415000.0,3,2.25,1510.0,36224.0,2.0,No,0,Fair,8,1510.0,0,27,98045.0,47.4616,-121.711,1730.0,36224,38.8587184554509,37734.0,2016,4,30,No,0
1105000588,349500.0,3,1.0,1400.0,3538.0,1.0,No,0,Fair,7,800.0,600,65,98118.0,47.5405,-122.27,1620.0,6331,37.416573867739416,4938.0,2016,4,30,No,0
3830630060,245000.0,3,2.5,1730.0,7442.0,2.0,No,0,Fair,7,1730.0,0,31,98030.0,47.3507,-122.178,1630.0,6458,41.593268686170845,9172.0,2017,9,30,No,0
5101404898,592500.0,2,2.0,1420.0,9191.0,1.5,No,2,Excellent,7,1420.0,0,90,98115.0,47.6979,-122.32,1420.0,6816,37.68288736283355,10611.0,2017,5,31,No,0
7972601890,385000.0,4,1.75,2360.0,7620.0,1.0,No,0,Good,7,1180.0,1180,63,98106.0,47.5278,-122.345,1910.0,7620,48.579831205964474,9980.0,2017,10,31,No,0
5127001620,315000.0,3,1.75,1580.0,11455.0,1.0,No,0,Good,7,1200.0,380,44,98059.0,47.4756,-122.147,1550.0,10650,39.74921382870358,13035.0,2016,2,29,No,0
9407100800,255000.0,3,1.0,1230.0,10170.0,1.0,No,0,Fair,7,1230.0,0,39,98045.0,47.4437,-121.772,1380.0,10098,35.07135583350036,11400.0,2017,11,30,No,0
1873100060,693000.0,4,2.5,2460.0,4425.0,2.0,No,0,Fair,8,2460.0,0,12,98052.0,47.7048,-122.109,2990.0,5659,49.59838707054898,6885.0,2017,8,31,No,0
8722101360,780000.0,3,1.0,1660.0,4400.0,1.5,No,0,Fair,8,1460.0,200,107,98112.0,47.6362,-122.302,1660.0,4400,40.74309757492672,6060.0,2017,12,31,No,0
8644000060,237000.0,3,1.75,1270.0,8470.0,1.0,No,0,Good,7,1270.0,0,58,98198.0,47.4207,-122.29,1600.0,8470,35.63705936241092,9740.0,2017,10,31,No,0
3325069129,525000.0,3,2.25,2100.0,40510.0,2.0,No,0,Fair,10,1320.0,780,39,98074.0,47.6154,-122.047,2380.0,33450,45.8257569495584,42610.0,2017,12,31,No,0
1400300055,425000.0,2,1.0,770.0,5040.0,1.0,No,0,Fair,5,770.0,0,88,98144.0,47.5964,-122.299,1330.0,2580,27.748873851023216,5810.0,2016,4,30,No,0
2123039032,369900.0,1,0.75,760.0,10079.0,1.0,Yes,4,Excellent,5,760.0,0,82,98070.0,47.4683,-122.438,1230.0,14267,27.568097504180443,10839.0,2017,10,31,No,0
8078560140,290000.0,4,2.5,1700.0,7280.0,2.0,No,0,Good,7,1700.0,0,30,98031.0,47.4045,-122.171,1950.0,7475,41.23105625617661,8980.0,2017,5,31,No,0
3438500192,285000.0,3,1.0,1120.0,10701.0,1.0,No,0,Fair,7,1120.0,0,64,98106.0,47.5544,-122.358,1130.0,6350,33.46640106136302,11821.0,2017,9,30,No,0
7974200510,415000.0,2,1.0,1070.0,4500.0,1.0,No,0,Fair,7,1070.0,0,81,98115.0,47.6802,-122.29,1320.0,4465,32.71085446759225,5570.0,2017,8,31,No,0
2557000400,272500.0,3,2.5,2070.0,9900.0,1.0,No,0,Fair,8,1420.0,650,39,98023.0,47.2988,-122.371,2070.0,8250,45.4972526643093,11970.0,2016,4,30,No,0
7960900060,1129575.0,4,3.25,5050.0,20100.0,1.5,No,2,Fair,10,4750.0,300,36,98004.0,47.6312,-122.223,3890.0,20060,71.06335201775947,25150.0,2016,5,31,Yes,8
4054500390,1129575.0,4,4.75,5310.0,57346.0,2.0,No,0,Good,10,5310.0,0,29,98077.0,47.7285,-122.042,4180.0,47443,72.86974680894672,62656.0,2017,10,31,No,0
6378500125,436000.0,2,1.0,1040.0,7538.0,1.0,No,0,Good,7,1040.0,0,79,98133.0,47.7107,-122.352,1440.0,7530,32.2490309931942,8578.0,2016,5,31,No,0
1745100140,210000.0,3,1.0,1700.0,11390.0,1.0,No,0,Good,7,1700.0,0,51,98003.0,47.3271,-122.323,1350.0,8164,41.23105625617661,13090.0,2017,10,31,No,0
2976800796,236000.0,3,1.0,1300.0,5898.0,1.0,No,0,Fair,7,1300.0,0,57,98178.0,47.5053,-122.255,1320.0,7619,36.05551275463989,7198.0,2017,9,30,No,0
4235400186,331000.0,3,1.75,1080.0,1306.0,1.0,No,0,Fair,7,580.0,500,64,98199.0,47.6601,-122.4,1440.0,2225,32.863353450309965,2386.0,2017,11,30,Yes,14
4215100060,365000.0,3,2.5,1910.0,4510.0,2.0,No,0,Fair,8,2653.0,0,12,98031.0,47.4145,-122.166,2653.0,4927,,,2016,3,31,No,0
9189700045,450000.0,3,2.0,2290.0,16258.0,1.0,No,0,Excellent,8,2290.0,0,58,98058.0,47.4672,-122.165,1660.0,10530,47.853944456021594,18548.0,2016,1,31,No,0
1126049053,770000.0,4,2.75,3820.0,26300.0,2.0,No,0,Fair,9,2850.0,970,4,98028.0,47.7618,-122.261,1860.0,12136,61.806148561449774,30120.0,2017,11,30,No,0
2022069200,455000.0,4,2.5,2210.0,49375.0,1.0,No,0,Fair,8,2210.0,0,21,98038.0,47.3828,-122.071,2670.0,49385,47.01063709417264,51585.0,2016,5,31,No,0
9412900055,405000.0,3,1.75,2390.0,6000.0,1.0,No,0,Fair,6,1240.0,1150,110,98118.0,47.5362,-122.268,2020.0,6000,48.88762624632127,8390.0,2016,5,31,No,0
1722059235,304900.0,4,1.75,2600.0,11325.0,1.0,No,0,Good,7,1610.0,990,49,98031.0,47.3954,-122.206,1720.0,11088,50.99019513592785,13925.0,2017,7,31,No,0
6874200960,170000.0,2,1.0,860.0,5265.0,1.0,No,0,Fair,6,860.0,0,87,98178.0,47.5048,-122.272,1650.0,8775,29.32575659723036,6125.0,2016,2,29,No,0
7424700045,1129575.0,5,3.0,3830.0,8480.0,2.0,No,1,Excellent,9,2630.0,1200,113,98122.0,47.6166,-122.287,3050.0,7556,61.886993787063204,12310.0,2016,5,31,Yes,22
7202360350,780000.0,4,2.5,3500.0,7048.0,2.0,No,0,Fair,9,3500.0,0,13,98053.0,47.6811,-122.025,3920.0,7864,59.16079783099616,10548.0,2017,6,30,No,0
5634500392,330000.0,3,3.0,2420.0,13959.0,1.0,No,0,Good,8,1740.0,680,30,98028.0,47.7486,-122.23,2570.0,13300,49.193495504995376,16379.0,2016,4,30,No,0
1509500060,370000.0,4,2.5,2720.0,8666.0,2.0,No,0,Fair,9,2720.0,0,26,98030.0,47.3846,-122.169,2410.0,8100,52.15361924162119,11386.0,2017,9,30,No,0
7214810350,467000.0,5,2.25,2500.0,13500.0,1.0,No,0,Fair,7,1850.0,650,39,98072.0,47.7564,-122.144,2300.0,9750,50.0,16000.0,2017,10,31,No,0
